class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
A,0.0,0.0,-0.19911504424778761,-0.05752212389380531,-0.35398230088495575,-0.18584070796460178,-0.4469026548672566,-0.30973451327433627,-0.5530973451327433,-0.38495575221238937,-0.2345132743362832,-0.5,-0.2831858407079646,-0.6902654867256637,-0.3141592920353982,-0.8141592920353983,-0.336283185840708,-0.915929203539823,-0.11061946902654868,-0.5265486725663717,-0.12831858407079647,-0.7566371681415929,-0.14601769911504425,-0.8938053097345132,-0.16371681415929204,-1.0,0.008849557522123894,-0.5,0.01327433628318584,-0.7168141592920354,0.004424778761061947,-0.8495575221238938,0.0,-0.9557522123893806,0.12389380530973451,-0.4336283185840708,0.17699115044247787,-0.588495575221239,0.21238938053097345,-0.6858407079646017,0.24336283185840707,-0.7699115044247787
A,0.0,0.0,-0.18584070796460178,-0.04424778761061947,-0.3495575221238938,-0.1415929203539823,-0.4823008849557522,-0.21238938053097345,-0.6194690265486725,-0.2345132743362832,-0.2345132743362832,-0.49557522123893805,-0.28761061946902655,-0.6946902654867256,-0.3185840707964602,-0.8141592920353983,-0.3407079646017699,-0.915929203539823,-0.11946902654867257,-0.5265486725663717,-0.13716814159292035,-0.7522123893805309,-0.1504424778761062,-0.8893805309734514,-0.15486725663716813,-1.0,-0.008849557522123894,-0.5088495575221239,-0.004424778761061947,-0.7256637168141593,-0.008849557522123894,-0.8539823008849557,-0.008849557522123894,-0.9601769911504425,0.10176991150442478,-0.45132743362831856,0.13716814159292035,-0.6106194690265486,0.1504424778761062,-0.7212389380530974,0.1592920353982301,-0.8230088495575221
A,0.0,0.0,-0.18584070796460178,-0.04424778761061947,-0.35398230088495575,-0.14601769911504425,-0.4911504424778761,-0.2168141592920354,-0.6327433628318584,-0.23008849557522124,-0.23893805309734514,-0.4823008849557522,-0.3053097345132743,-0.6769911504424779,-0.336283185840708,-0.8008849557522124,-0.35398230088495575,-0.9070796460176991,-0.12389380530973451,-0.5221238938053098,-0.14601769911504425,-0.7522123893805309,-0.15486725663716813,-0.8893805309734514,-0.1592920353982301,-1.0,-0.008849557522123894,-0.5088495575221239,-0.01327433628318584,-0.7300884955752213,-0.017699115044247787,-0.8628318584070797,-0.017699115044247787,-0.9734513274336283,0.10619469026548672,-0.4557522123893805,0.13716814159292035,-0.6238938053097345,0.14601769911504425,-0.7345132743362832,0.1504424778761062,-0.8407079646017699
A,0.0,0.0,-0.1875,-0.04017857142857143,-0.35714285714285715,-0.13392857142857142,-0.4955357142857143,-0.20089285714285715,-0.6383928571428571,-0.20982142857142858,-0.24107142857142858,-0.48660714285714285,-0.30357142857142855,-0.6830357142857143,-0.33482142857142855,-0.8035714285714286,-0.35714285714285715,-0.9107142857142857,-0.12946428571428573,-0.5267857142857143,-0.15178571428571427,-0.7544642857142857,-0.16071428571428573,-0.8883928571428571,-0.16517857142857142,-1.0,-0.013392857142857142,-0.5089285714285714,-0.013392857142857142,-0.7321428571428571,-0.017857142857142856,-0.8660714285714286,-0.017857142857142856,-0.9776785714285714,0.10267857142857142,-0.45535714285714285,0.12946428571428573,-0.6205357142857143,0.14285714285714285,-0.7321428571428571,0.14732142857142858,-0.8392857142857143
A,0.0,0.0,-0.19196428571428573,-0.04017857142857143,-0.35267857142857145,-0.15178571428571427,-0.4642857142857143,-0.25,-0.5892857142857143,-0.29910714285714285,-0.23214285714285715,-0.48214285714285715,-0.29464285714285715,-0.6785714285714286,-0.33035714285714285,-0.7991071428571429,-0.35267857142857145,-0.90625,-0.11607142857142858,-0.5223214285714286,-0.14285714285714285,-0.75,-0.15178571428571427,-0.8883928571428571,-0.15178571428571427,-1.0,-0.004464285714285714,-0.5044642857142857,-0.004464285714285714,-0.7276785714285714,-0.008928571428571428,-0.8616071428571429,-0.008928571428571428,-0.9732142857142857,0.10714285714285714,-0.45089285714285715,0.13839285714285715,-0.6205357142857143,0.14732142857142858,-0.7321428571428571,0.15625,-0.8392857142857143
A,0.0,0.0,-0.19555555555555557,-0.04888888888888889,-0.3466666666666667,-0.18222222222222223,-0.4266666666666667,-0.31555555555555553,-0.5333333333333333,-0.39555555555555555,-0.2311111111111111,-0.4888888888888889,-0.28888888888888886,-0.6888888888888889,-0.32,-0.8133333333333334,-0.3377777777777778,-0.9155555555555556,-0.11555555555555555,-0.5244444444444445,-0.14222222222222222,-0.7555555555555555,-0.1511111111111111,-0.8933333333333333,-0.1511111111111111,-1.0,0.0,-0.5066666666666667,-0.008888888888888889,-0.7288888888888889,-0.013333333333333334,-0.8622222222222222,-0.008888888888888889,-0.9688888888888889,0.11555555555555555,-0.4533333333333333,0.14222222222222222,-0.6177777777777778,0.1511111111111111,-0.7288888888888889,0.16,-0.8266666666666667
A,0.0,0.0,-0.20276497695852536,-0.05069124423963134,-0.3686635944700461,-0.18433179723502305,-0.4700460829493088,-0.31336405529953915,-0.576036866359447,-0.4009216589861751,-0.25806451612903225,-0.5023041474654378,-0.3225806451612903,-0.7050691244239631,-0.35023041474654376,-0.8294930875576036,-0.37327188940092165,-0.9308755760368663,-0.1382488479262673,-0.5391705069124424,-0.17050691244239632,-0.7603686635944701,-0.1889400921658986,-0.8940092165898618,-0.1935483870967742,-1.0,-0.018433179723502304,-0.5253456221198156,-0.027649769585253458,-0.7419354838709677,-0.03225806451612903,-0.8755760368663594,-0.03686635944700461,-0.9907834101382489,0.0967741935483871,-0.4700460829493088,0.12903225806451613,-0.6359447004608295,0.1382488479262673,-0.7465437788018433,0.14746543778801843,-0.8525345622119815
A,0.0,0.0,-0.2037037037037037,-0.05555555555555555,-0.36574074074074076,-0.18055555555555555,-0.46296296296296297,-0.3148148148148148,-0.5601851851851852,-0.42592592592592593,-0.26851851851851855,-0.49537037037037035,-0.3333333333333333,-0.7037037037037037,-0.36574074074074076,-0.8240740740740741,-0.38425925925925924,-0.9305555555555556,-0.14814814814814814,-0.5324074074074074,-0.1712962962962963,-0.7638888888888888,-0.17592592592592593,-0.8935185185185185,-0.1712962962962963,-1.0,-0.037037037037037035,-0.5231481481481481,-0.041666666666666664,-0.7453703703703703,-0.037037037037037035,-0.8796296296296297,-0.032407407407407406,-0.9907407407407407,0.0787037037037037,-0.4722222222222222,0.1111111111111111,-0.6388888888888888,0.125,-0.75,0.1388888888888889,-0.8472222222222222
A,0.0,0.0,-0.2009132420091324,-0.045662100456621,-0.3515981735159817,-0.182648401826484,-0.4383561643835616,-0.3287671232876712,-0.5342465753424658,-0.4383561643835616,-0.2557077625570776,-0.4931506849315068,-0.3150684931506849,-0.6894977168949772,-0.3378995433789954,-0.817351598173516,-0.3561643835616438,-0.9223744292237442,-0.136986301369863,-0.5296803652968036,-0.1643835616438356,-0.7534246575342466,-0.1735159817351598,-0.8904109589041096,-0.1735159817351598,-1.0,-0.0228310502283105,-0.5205479452054794,-0.0273972602739726,-0.7351598173515982,-0.0273972602739726,-0.8721461187214612,-0.0228310502283105,-0.9863013698630136,0.091324200913242,-0.4657534246575342,0.1232876712328767,-0.634703196347032,0.136986301369863,-0.7442922374429224,0.1506849315068493,-0.8447488584474886
A,0.0,0.0,-0.20833333333333334,-0.05092592592592592,-0.36574074074074076,-0.18981481481481483,-0.4583333333333333,-0.33796296296296297,-0.5601851851851852,-0.4444444444444444,-0.2638888888888889,-0.5,-0.32407407407407407,-0.7083333333333334,-0.35185185185185186,-0.8333333333333334,-0.36574074074074076,-0.9398148148148148,-0.14351851851851852,-0.5416666666666666,-0.16666666666666666,-0.7638888888888888,-0.16666666666666666,-0.8935185185185185,-0.1574074074074074,-0.9953703703703703,-0.027777777777777776,-0.5324074074074074,-0.032407407407407406,-0.75,-0.032407407407407406,-0.8842592592592593,-0.032407407407407406,-1.0,0.09259259259259259,-0.48148148148148145,0.125,-0.6527777777777778,0.13425925925925927,-0.7638888888888888,0.14814814814814814,-0.8657407407407407
A,0.0,0.0,-0.20465116279069767,-0.04186046511627907,-0.3674418604651163,-0.16279069767441862,-0.48372093023255813,-0.26976744186046514,-0.6093023255813953,-0.3302325581395349,-0.26046511627906976,-0.4930232558139535,-0.3209302325581395,-0.7023255813953488,-0.35348837209302325,-0.8325581395348837,-0.3674418604651163,-0.9395348837209302,-0.13953488372093023,-0.5302325581395348,-0.16279069767441862,-0.7581395348837209,-0.16744186046511628,-0.8930232558139535,-0.16279069767441862,-0.9953488372093023,-0.023255813953488372,-0.5162790697674419,-0.027906976744186046,-0.7441860465116279,-0.03255813953488372,-0.8837209302325582,-0.027906976744186046,-1.0,0.09302325581395349,-0.4697674418604651,0.12093023255813953,-0.641860465116279,0.13023255813953488,-0.7534883720930232,0.13953488372093023,-0.8558139534883721
A,0.0,0.0,-0.19545454545454546,-0.05,-0.3409090909090909,-0.18636363636363637,-0.42272727272727273,-0.32272727272727275,-0.5272727272727272,-0.40454545454545454,-0.22727272727272727,-0.4818181818181818,-0.2863636363636364,-0.6772727272727272,-0.3181818181818182,-0.8,-0.3409090909090909,-0.9045454545454545,-0.11363636363636363,-0.5227272727272727,-0.1409090909090909,-0.75,-0.15454545454545454,-0.8909090909090909,-0.16363636363636364,-1.0,0.0,-0.509090909090909,-0.004545454545454545,-0.7318181818181818,-0.004545454545454545,-0.8636363636363636,-0.004545454545454545,-0.9772727272727273,0.11363636363636363,-0.4590909090909091,0.15,-0.6272727272727273,0.1590909090909091,-0.740909090909091,0.16818181818181818,-0.8409090909090909
A,0.0,0.0,-0.1963470319634703,-0.0502283105022831,-0.3470319634703196,-0.182648401826484,-0.4337899543378995,-0.3105022831050228,-0.5388127853881278,-0.3881278538812785,-0.2328767123287671,-0.4931506849315068,-0.2876712328767123,-0.6940639269406392,-0.3150684931506849,-0.817351598173516,-0.3333333333333333,-0.9223744292237442,-0.1141552511415525,-0.5296803652968036,-0.136986301369863,-0.7579908675799086,-0.1461187214611872,-0.8949771689497716,-0.1461187214611872,-1.0,0.0,-0.5159817351598174,-0.0045662100456621,-0.7351598173515982,-0.0045662100456621,-0.867579908675799,0.0,-0.9771689497716894,0.1141552511415525,-0.4611872146118721,0.1461187214611872,-0.6301369863013698,0.1552511415525114,-0.7397260273972602,0.1689497716894977,-0.8356164383561644
A,0.0,0.0,-0.1963470319634703,-0.0502283105022831,-0.3424657534246575,-0.182648401826484,-0.4246575342465753,-0.3105022831050228,-0.5342465753424658,-0.3881278538812785,-0.2237442922374429,-0.4840182648401826,-0.2831050228310502,-0.684931506849315,-0.3105022831050228,-0.8127853881278538,-0.3287671232876712,-0.9223744292237442,-0.1095890410958904,-0.5205479452054794,-0.1324200913242009,-0.7534246575342466,-0.1415525114155251,-0.8904109589041096,-0.1415525114155251,-1.0,0.0045662100456621,-0.5068493150684932,0.0,-0.726027397260274,-0.0045662100456621,-0.863013698630137,0.0,-0.9771689497716894,0.1187214611872146,-0.45662100456621,0.1506849315068493,-0.6210045662100456,0.1598173515981735,-0.730593607305936,0.1735159817351598,-0.8310502283105022
A,0.0,0.0,-0.1872146118721461,-0.0365296803652968,-0.3561643835616438,-0.1187214611872146,-0.4977168949771689,-0.1689497716894977,-0.6438356164383562,-0.1735159817351598,-0.2511415525114155,-0.4885844748858447,-0.3105022831050228,-0.6894977168949772,-0.3378995433789954,-0.8127853881278538,-0.3561643835616438,-0.9223744292237442,-0.1324200913242009,-0.5251141552511416,-0.1598173515981735,-0.7534246575342466,-0.1689497716894977,-0.8904109589041096,-0.1689497716894977,-1.0,-0.0182648401826484,-0.5114155251141552,-0.0182648401826484,-0.730593607305936,-0.0182648401826484,-0.863013698630137,-0.0136986301369863,-0.9726027397260274,0.1004566210045662,-0.45662100456621,0.136986301369863,-0.6255707762557078,0.1506849315068493,-0.7351598173515982,0.1643835616438356,-0.8356164383561644
A,0.0,0.0,-0.18636363636363637,-0.03636363636363636,-0.35909090909090907,-0.12272727272727273,-0.4954545454545455,-0.17272727272727273,-0.6318181818181818,-0.17727272727272728,-0.23636363636363636,-0.4818181818181818,-0.3,-0.6818181818181818,-0.32727272727272727,-0.8045454545454546,-0.35,-0.9090909090909091,-0.12272727272727273,-0.5227272727272727,-0.13636363636363635,-0.7545454545454545,-0.14545454545454545,-0.8909090909090909,-0.14545454545454545,-1.0,-0.00909090909090909,-0.5136363636363637,-0.004545454545454545,-0.7318181818181818,-0.004545454545454545,-0.8636363636363636,-0.00909090909090909,-0.9772727272727273,0.10454545454545454,-0.4590909090909091,0.14545454545454545,-0.6272727272727273,0.1590909090909091,-0.7363636363636363,0.16363636363636364,-0.8363636363636363
A,0.0,0.0,-0.19815668202764977,-0.03225806451612903,-0.3686635944700461,-0.1382488479262673,-0.48847926267281105,-0.2304147465437788,-0.6221198156682027,-0.271889400921659,-0.23963133640552994,-0.4838709677419355,-0.3087557603686636,-0.6866359447004609,-0.3456221198156682,-0.8110599078341014,-0.37327188940092165,-0.9216589861751152,-0.11981566820276497,-0.5207373271889401,-0.1382488479262673,-0.7511520737327189,-0.1382488479262673,-0.8894009216589862,-0.12903225806451613,-1.0,-0.009216589861751152,-0.5069124423963134,-0.009216589861751152,-0.728110599078341,-0.009216589861751152,-0.8663594470046083,-0.004608294930875576,-0.9815668202764977,0.10599078341013825,-0.45622119815668205,0.1336405529953917,-0.6267281105990783,0.14746543778801843,-0.7373271889400922,0.15668202764976957,-0.8433179723502304
A,0.0,0.0,-0.20093457943925233,-0.03271028037383177,-0.37850467289719625,-0.1261682242990654,-0.5233644859813084,-0.19158878504672897,-0.6682242990654206,-0.21495327102803738,-0.2570093457943925,-0.48598130841121495,-0.32242990654205606,-0.6869158878504673,-0.35514018691588783,-0.8177570093457944,-0.37850467289719625,-0.9299065420560748,-0.14018691588785046,-0.5280373831775701,-0.16822429906542055,-0.7570093457943925,-0.17289719626168223,-0.8925233644859814,-0.16822429906542055,-1.0,-0.028037383177570093,-0.514018691588785,-0.03271028037383177,-0.7429906542056075,-0.028037383177570093,-0.8785046728971962,-0.02336448598130841,-0.9953271028037384,0.08878504672897196,-0.46261682242990654,0.12149532710280374,-0.6401869158878505,0.13551401869158877,-0.7570093457943925,0.14485981308411214,-0.8644859813084113
A,0.0,0.0,-0.19724770642201836,-0.027522935779816515,-0.3761467889908257,-0.11467889908256881,-0.518348623853211,-0.1651376146788991,-0.6605504587155964,-0.1743119266055046,-0.24770642201834864,-0.4724770642201835,-0.3165137614678899,-0.6743119266055045,-0.3440366972477064,-0.8027522935779816,-0.3669724770642202,-0.9128440366972477,-0.12844036697247707,-0.5137614678899083,-0.14220183486238533,-0.7477064220183486,-0.14220183486238533,-0.8899082568807339,-0.13302752293577982,-1.0,-0.01834862385321101,-0.5,-0.01834862385321101,-0.7247706422018348,-0.01834862385321101,-0.8577981651376146,-0.01834862385321101,-0.9678899082568807,0.09174311926605505,-0.44954128440366975,0.12844036697247707,-0.6192660550458715,0.13761467889908258,-0.7293577981651376,0.14220183486238533,-0.8348623853211009
A,0.0,0.0,-0.1872146118721461,-0.0410958904109589,-0.3470319634703196,-0.1415525114155251,-0.4748858447488584,-0.2100456621004566,-0.6164383561643836,-0.2328767123287671,-0.2328767123287671,-0.4885844748858447,-0.2922374429223744,-0.684931506849315,-0.3242009132420091,-0.8127853881278538,-0.3470319634703196,-0.9178082191780822,-0.1141552511415525,-0.5251141552511416,-0.1324200913242009,-0.7534246575342466,-0.1324200913242009,-0.8904109589041096,-0.1232876712328767,-1.0,0.0,-0.5068493150684932,0.0,-0.726027397260274,0.0,-0.863013698630137,0.0045662100456621,-0.9771689497716894,0.1141552511415525,-0.4474885844748858,0.1461187214611872,-0.6164383561643836,0.1552511415525114,-0.730593607305936,0.1598173515981735,-0.8356164383561644
A,0.0,0.0,-0.18636363636363637,-0.04090909090909091,-0.35,-0.1318181818181818,-0.4863636363636364,-0.19090909090909092,-0.6318181818181818,-0.2,-0.2409090909090909,-0.4909090909090909,-0.3,-0.6863636363636364,-0.33181818181818185,-0.8136363636363636,-0.35454545454545455,-0.9227272727272727,-0.11818181818181818,-0.5272727272727272,-0.15,-0.7545454545454545,-0.16363636363636364,-0.8909090909090909,-0.16818181818181818,-1.0,-0.004545454545454545,-0.509090909090909,-0.004545454545454545,-0.7318181818181818,-0.00909090909090909,-0.8681818181818182,-0.00909090909090909,-0.9863636363636363,0.10909090909090909,-0.45,0.1409090909090909,-0.6227272727272727,0.15454545454545454,-0.740909090909091,0.1590909090909091,-0.8545454545454545
A,0.0,0.0,-0.19090909090909092,-0.045454545454545456,-0.35909090909090907,-0.15,-0.4772727272727273,-0.2409090909090909,-0.6045454545454545,-0.3,-0.23636363636363636,-0.4863636363636364,-0.30454545454545456,-0.6863636363636364,-0.3409090909090909,-0.8090909090909091,-0.35909090909090907,-0.9181818181818182,-0.11818181818181818,-0.5272727272727272,-0.14545454545454545,-0.7545454545454545,-0.1590909090909091,-0.8909090909090909,-0.1590909090909091,-1.0,-0.004545454545454545,-0.5136363636363637,-0.004545454545454545,-0.7318181818181818,-0.004545454545454545,-0.8681818181818182,0.0,-0.9772727272727273,0.11363636363636363,-0.4590909090909091,0.1409090909090909,-0.6272727272727273,0.15454545454545454,-0.740909090909091,0.16363636363636364,-0.85
A,0.0,0.0,-0.19004524886877827,-0.04072398190045249,-0.36199095022624433,-0.12217194570135746,-0.497737556561086,-0.19004524886877827,-0.6380090497737556,-0.2171945701357466,-0.2398190045248869,-0.4751131221719457,-0.3076923076923077,-0.6787330316742082,-0.3393665158371041,-0.8054298642533937,-0.36199095022624433,-0.9140271493212669,-0.12217194570135746,-0.5158371040723982,-0.14479638009049775,-0.751131221719457,-0.15384615384615385,-0.8868778280542986,-0.15384615384615385,-1.0,-0.004524886877828055,-0.502262443438914,-0.004524886877828055,-0.7285067873303167,-0.00904977375565611,-0.8642533936651584,-0.004524886877828055,-0.9728506787330317,0.1085972850678733,-0.45248868778280543,0.14027149321266968,-0.6199095022624435,0.1493212669683258,-0.7375565610859729,0.1583710407239819,-0.8416289592760181
A,0.0,0.0,-0.2,-0.04888888888888889,-0.3511111111111111,-0.17777777777777778,-0.44,-0.29777777777777775,-0.5422222222222223,-0.38222222222222224,-0.2222222222222222,-0.4666666666666667,-0.28444444444444444,-0.6711111111111111,-0.31555555555555553,-0.7911111111111111,-0.3422222222222222,-0.8977777777777778,-0.10666666666666667,-0.5022222222222222,-0.13777777777777778,-0.7377777777777778,-0.15555555555555556,-0.8844444444444445,-0.16444444444444445,-1.0,0.0044444444444444444,-0.48444444444444446,0.0,-0.7066666666666667,0.0,-0.8444444444444444,-0.0044444444444444444,-0.96,0.11555555555555555,-0.43555555555555553,0.14666666666666667,-0.6044444444444445,0.16,-0.72,0.1688888888888889,-0.8222222222222222
A,0.0,0.0,-0.19642857142857142,-0.05803571428571429,-0.34375,-0.19642857142857142,-0.42410714285714285,-0.32589285714285715,-0.5133928571428571,-0.42857142857142855,-0.22321428571428573,-0.4642857142857143,-0.28125,-0.6696428571428571,-0.3125,-0.7991071428571429,-0.33482142857142855,-0.90625,-0.10267857142857142,-0.4955357142857143,-0.13392857142857142,-0.7366071428571429,-0.15178571428571427,-0.8839285714285714,-0.16071428571428573,-1.0,0.008928571428571428,-0.48214285714285715,0.0,-0.7053571428571429,-0.004464285714285714,-0.8482142857142857,-0.008928571428571428,-0.9642857142857143,0.125,-0.4330357142857143,0.14732142857142858,-0.5982142857142857,0.15625,-0.7142857142857143,0.16964285714285715,-0.8169642857142857
